ZONE T="XXX TC1 <greek>a<\greek> = 10<math>0<\math>"
6.300000000000000000e+01 -999 1.053875059428009964e+00 1.941888623673710124e-01 -1.001781445706060036e-01 9.911122205983046788e-07 4.000853155086261177e-05 4.808197884949747050e-06 1.508439582851946038e-05 1.916508586525868341e-06 1.201877453430069112e-04 -999 -999 -999 -999 -999 -999
6.400000000000000000e+01 -999 1.053757638679950093e+00 1.941734357408169964e-01 -1.001504391723710002e-01 9.077448346032990180e-07 3.668095791387128614e-05 4.174330114706458268e-06 1.372824742042800552e-05 1.810991674614375632e-06 1.004759225020257805e-04 -999 -999 -999 -999 -999 -999
6.500000000000000000e+01 -999 1.053655248889389995e+00 1.941602709067470067e-01 -1.001258850708729997e-01 8.318791718977699749e-07 3.363631460310202075e-05 3.624080432080631517e-06 1.250009182323759916e-05 1.712481837581663863e-06 8.393152717049972428e-05 -999 -999 -999 -999 -999 -999
6.600000000000000000e+01 -999 1.053565905459509899e+00 1.941490239305360133e-01 -1.001040998351520050e-01 7.629272859725559388e-07 3.085112148835170007e-05 3.147190307028337284e-06 1.138724945503403160e-05 1.620498425115706914e-06 7.086371680539316090e-05 -999 -999 -999 -999 -999 -999
6.600000000000000000e+01 -999 1.053715893179510088e+00 1.806893818540500074e-01 -1.005458337816309972e-01 1.713365658550879134e-02 3.615625945950789316e-02 5.307921540508520747e-02 4.919532599563708475e-02 1.742104346517406310e-02 4.029028048469814743e-02 -999 -999 -999 -999 -999 -999
6.700000000000000000e+01 -999 1.047278068877760093e+00 1.749449022500209894e-01 -9.836158785952270334e-02 6.684920509472925230e-03 1.747102845214940775e-02 2.497728918256797090e-02 2.200864137150620320e-02 6.889164823045191600e-03 6.877304650801720209e-02 -999 -999 -999 -999 -999 -999
6.800000000000000000e+01 -999 1.039761234329239947e+00 1.654491463889289915e-01 -9.400916232281859852e-02 4.774577032702504234e-03 8.630399197848739531e-03 1.243086813856989457e-02 1.107820145911424768e-02 4.808872998678098178e-03 4.286743519986697948e-02 -999 -999 -999 -999 -999 -999
6.900000000000000000e+01 -999 1.033709835414210021e+00 1.542175877338569923e-01 -8.830953728004539705e-02 3.336156014718787664e-03 5.492536204353939272e-03 8.281964098946166530e-03 7.974323335344483260e-03 3.310375588529761333e-03 2.504092856424568192e-02 -999 -999 -999 -999 -999 -999
7.000000000000000000e+01 -999 1.030436411768320015e+00 1.433625450581159921e-01 -8.230592687144749897e-02 2.151560964646331842e-03 4.315307663532101656e-03 6.641657393664831231e-03 6.596049291897526645e-03 2.125228991122316002e-03 1.612899898457846593e-02 -999 -999 -999 -999 -999 -999
7.100000000000000000e+01 -999 1.029871354250379900e+00 1.346123364592499982e-01 -7.698647299412859912e-02 1.463865812321782063e-03 3.585028313593953842e-03 5.546707981817508917e-03 5.492880679440925729e-03 1.460343962108659683e-03 1.160001334174978055e-02 -999 -999 -999 -999 -999 -999
7.200000000000000000e+01 -999 1.031150810148139918e+00 1.289857518134640002e-01 -7.304005174482390561e-02 1.117655939717209163e-03 3.022956257643236860e-03 4.699758905156769910e-03 4.611875483233700973e-03 1.134236167659628640e-03 8.625956564521962758e-03 -999 -999 -999 -999 -999 -999
